student_id,timetest,correct,subject
4539466,04.04.2021 13:41:00,FALSE,math
4539466,04.04.2021 13:41:57,TRUE,math
4539466,04.04.2021 13:42:54,TRUE,math
4539466,04.04.2021 13:43:51,TRUE,math
4539466,04.04.2021 13:44:48,FALSE,math
4539466,04.04.2021 13:45:45,TRUE,math
4539466,04.04.2021 13:46:42,TRUE,math
4539466,04.04.2021 13:47:39,TRUE,math
4539466,04.04.2021 13:48:36,FALSE,math
4539466,04.04.2021 13:49:33,TRUE,math
4539466,04.04.2021 13:50:30,TRUE,math
4539466,04.04.2021 13:51:27,TRUE,math
4539466,04.04.2021 13:52:24,FALSE,math
4539466,04.04.2021 13:53:21,TRUE,math
4539466,04.04.2021 13:54:18,TRUE,math
4539466,04.04.2021 13:55:15,TRUE,math
4539466,04.04.2021 13:56:12,FALSE,math
4539466,04.04.2021 13:57:09,TRUE,math
4539466,04.04.2021 13:58:06,TRUE,math
4539466,04.04.2021 13:59:03,TRUE,math
4539466,04.04.2021 14:00:00,FALSE,math
4539466,04.04.2021 14:00:57,TRUE,math
4539466,04.04.2021 14:01:54,TRUE,math
4539466,04.04.2021 14:02:51,TRUE,math
4539466,04.04.2021 14:03:48,FALSE,math
4539466,04.04.2021 14:04:45,TRUE,math
4539466,04.04.2021 14:05:42,TRUE,math
4539466,04.04.2021 14:06:39,TRUE,math
4539466,04.04.2021 14:07:36,FALSE,math
4539466,04.04.2021 14:08:33,TRUE,math
4539466,04.04.2021 14:09:30,TRUE,math
4539466,04.04.2021 14:10:27,TRUE,math
4539466,04.04.2021 14:11:24,FALSE,math
4539466,04.04.2021 14:12:21,TRUE,math
4539466,04.04.2021 14:13:18,TRUE,math
4539466,04.04.2021 14:14:15,TRUE,math
4539466,04.04.2021 14:15:12,FALSE,math
4539466,04.04.2021 14:16:09,TRUE,math
4539466,04.04.2021 14:17:06,TRUE,math
4539466,04.04.2021 14:18:03,TRUE,math
4539466,04.04.2021 14:19:00,FALSE,math
4539466,04.04.2021 14:19:57,TRUE,math
4539466,04.04.2021 14:20:54,TRUE,math
4539466,04.04.2021 14:21:51,TRUE,math
4539466,04.04.2021 14:22:48,FALSE,math
4539466,04.04.2021 14:23:45,TRUE,math
4539466,04.04.2021 14:24:42,TRUE,math
4539466,04.04.2021 14:25:39,TRUE,math
4539466,04.04.2021 14:26:36,FALSE,math
4539466,04.04.2021 14:27:33,TRUE,math
4539466,04.04.2021 14:28:30,TRUE,math
4539466,04.04.2021 14:29:27,TRUE,math
4539466,04.04.2021 14:30:24,FALSE,math
4539466,04.04.2021 14:31:21,TRUE,math
4539466,04.04.2021 14:32:18,TRUE,math
4539466,04.04.2021 14:33:15,TRUE,math
4539466,04.04.2021 14:34:12,FALSE,math
4539466,04.04.2021 14:35:09,TRUE,math
4539466,04.04.2021 14:36:06,TRUE,math
4539466,04.04.2021 14:37:03,TRUE,math
4539466,04.04.2021 14:38:00,FALSE,math
4539466,04.04.2021 14:38:57,TRUE,math
4539466,04.04.2021 14:39:54,TRUE,math
4539466,04.04.2021 14:40:51,TRUE,math
4539466,04.04.2021 14:41:48,FALSE,math
4539466,04.04.2021 14:42:45,TRUE,math
4539466,04.04.2021 14:43:42,TRUE,math
4539466,04.04.2021 14:44:39,TRUE,math
4539466,04.04.2021 14:45:36,FALSE,math
4539466,04.04.2021 14:46:33,TRUE,math
4539466,04.04.2021 14:47:30,TRUE,math
4539466,04.04.2021 14:48:27,TRUE,math
4539466,04.04.2021 14:49:24,FALSE,math
4539466,04.04.2021 14:50:21,TRUE,math
4539466,04.04.2021 14:51:18,TRUE,math
4539466,04.04.2021 14:52:15,TRUE,math
4539466,04.04.2021 14:53:12,FALSE,math
4539466,04.04.2021 14:54:09,TRUE,math
4539466,04.04.2021 14:55:06,TRUE,math
4539466,04.04.2021 14:56:03,TRUE,math
4539466,04.04.2021 14:57:00,FALSE,math
4539466,04.04.2021 14:57:57,TRUE,math
4539466,04.04.2021 14:58:54,TRUE,math
4539466,04.04.2021 14:59:51,TRUE,math
4539466,04.04.2021 15:00:48,FALSE,math
4539466,04.04.2021 15:01:45,TRUE,math
4539466,04.04.2021 15:02:42,TRUE,math
4539466,04.04.2021 15:03:39,TRUE,math
4539466,04.04.2021 15:04:36,FALSE,math
4539466,04.04.2021 15:05:33,TRUE,math
4539466,04.04.2021 15:06:30,TRUE,math
4539466,04.04.2021 15:07:27,TRUE,math
4539466,04.04.2021 15:08:24,FALSE,math
4539466,04.04.2021 15:09:21,TRUE,math
4539466,04.04.2021 15:10:18,TRUE,math
4539466,04.04.2021 15:11:15,TRUE,math
4539466,04.04.2021 15:12:12,FALSE,math
3044110,04.04.2021 15:13:09,TRUE,math
3044110,04.04.2021 15:14:06,TRUE,math
3044110,04.04.2021 15:15:03,TRUE,math
3044110,04.04.2021 15:16:00,FALSE,math
3044110,04.04.2021 15:16:57,TRUE,math
3044110,04.04.2021 15:17:54,TRUE,math
3044110,04.04.2021 15:18:51,TRUE,math
3044110,04.04.2021 15:19:48,FALSE,math
3044110,04.04.2021 15:20:45,TRUE,math
3044110,04.04.2021 15:21:42,TRUE,math
3044110,04.04.2021 15:22:39,TRUE,math
3044110,04.04.2021 15:23:36,FALSE,math
3044110,04.04.2021 15:24:33,TRUE,math
3044110,04.04.2021 15:25:30,TRUE,math
3044110,04.04.2021 15:26:27,TRUE,math
3044110,04.04.2021 15:27:24,FALSE,math
3044110,04.04.2021 15:28:21,TRUE,math
3044110,04.04.2021 15:29:18,TRUE,math
3044110,04.04.2021 15:30:15,TRUE,math
3044110,04.04.2021 15:31:12,FALSE,math
3044110,04.04.2021 15:32:09,TRUE,math
3044110,04.04.2021 15:33:06,TRUE,math
3044110,04.04.2021 15:34:03,TRUE,math
3044110,04.04.2021 15:35:00,FALSE,math
3044110,04.04.2021 15:35:57,TRUE,math
3044110,04.04.2021 15:36:54,TRUE,math
3044110,04.04.2021 15:37:51,TRUE,math
3044110,04.04.2021 15:38:48,FALSE,math
3044110,04.04.2021 15:39:45,TRUE,math
3044110,04.04.2021 15:40:42,TRUE,math
3044110,04.04.2021 15:41:39,TRUE,math
3044110,04.04.2021 15:42:36,FALSE,math
3044110,04.04.2021 15:43:33,TRUE,math
3044110,04.04.2021 15:44:30,TRUE,math
3044110,04.04.2021 15:45:27,TRUE,math
3044110,04.04.2021 15:46:24,FALSE,math
3044110,04.04.2021 15:47:21,TRUE,math
3044110,04.04.2021 15:48:18,TRUE,math
3044110,04.04.2021 15:49:15,TRUE,math
3044110,04.04.2021 15:50:12,FALSE,math
3044110,04.04.2021 15:51:09,TRUE,math
3044110,04.04.2021 15:52:06,TRUE,math
3044110,04.04.2021 15:53:03,TRUE,math
3044110,04.04.2021 15:54:00,FALSE,math
3044110,04.04.2021 15:54:57,TRUE,math
3044110,04.04.2021 15:55:54,TRUE,math
3044110,04.04.2021 15:56:51,TRUE,math
3044110,04.04.2021 15:57:48,FALSE,math
3044110,04.04.2021 15:58:45,TRUE,math
3044110,04.04.2021 15:59:42,TRUE,math
3044110,04.04.2021 16:00:39,TRUE,math
3044110,04.04.2021 16:01:36,FALSE,math
3044110,04.04.2021 16:02:33,TRUE,math
3044110,04.04.2021 16:03:30,TRUE,math
3044110,04.04.2021 16:04:27,TRUE,math
3044110,04.04.2021 16:05:24,FALSE,math
3044110,04.04.2021 16:06:21,TRUE,math
3044110,04.04.2021 16:07:18,TRUE,math
3044110,04.04.2021 16:08:15,TRUE,math
3044110,04.04.2021 16:09:12,FALSE,math
3044110,04.04.2021 16:10:09,TRUE,math
3044110,04.04.2021 16:11:06,TRUE,math
3044110,04.04.2021 16:12:03,TRUE,math
3044110,04.04.2021 16:13:00,FALSE,math
3044110,04.04.2021 16:13:57,TRUE,math
3044110,04.04.2021 16:14:54,TRUE,math
3044110,04.04.2021 16:15:51,TRUE,math
3044110,04.04.2021 16:16:48,FALSE,math
3044110,04.04.2021 16:17:45,TRUE,math
3044110,04.04.2021 16:18:42,TRUE,math
3044110,04.04.2021 16:19:39,TRUE,math
3044110,04.04.2021 16:20:36,FALSE,math
3044110,04.04.2021 16:21:33,TRUE,math
3044110,04.04.2021 16:22:30,TRUE,math
3044110,04.04.2021 16:23:27,TRUE,math
3044110,04.04.2021 16:24:24,FALSE,math
3044110,04.04.2021 16:25:21,TRUE,math
3044110,04.04.2021 16:26:18,TRUE,math
3044110,04.04.2021 16:27:15,TRUE,math
3044110,04.04.2021 16:28:12,FALSE,math
3044110,04.04.2021 16:29:09,TRUE,math
3044110,04.04.2021 16:30:06,TRUE,math
3044110,04.04.2021 16:31:03,TRUE,math
3044110,04.04.2021 16:32:00,FALSE,math
3044110,04.04.2021 16:32:57,TRUE,math
3044110,04.04.2021 16:33:54,TRUE,math
3044110,04.04.2021 16:34:51,TRUE,math
3044110,04.04.2021 16:35:48,FALSE,math
3044110,04.04.2021 16:36:45,TRUE,math
3044110,04.04.2021 16:37:42,TRUE,math
3044110,04.04.2021 16:38:39,TRUE,math
3044110,04.04.2021 16:39:36,FALSE,math
3044110,04.04.2021 16:40:33,TRUE,math
3044110,04.04.2021 16:41:30,TRUE,math
3044110,04.04.2021 16:42:27,TRUE,math
3044110,04.04.2021 16:43:24,FALSE,math
3044110,04.04.2021 16:44:21,TRUE,math
3044110,04.04.2021 16:45:18,TRUE,math
3044110,04.04.2021 16:46:15,TRUE,math
3044110,04.04.2021 16:47:12,FALSE,math
3044110,04.04.2021 16:48:09,TRUE,math
3044110,04.04.2021 16:49:06,TRUE,math
3044110,04.04.2021 16:50:03,TRUE,math
3044110,04.04.2021 16:51:00,FALSE,math
3044110,04.04.2021 16:51:57,TRUE,math
3044110,04.04.2021 16:52:54,TRUE,math
3044110,04.04.2021 16:53:51,TRUE,math
3044110,04.04.2021 16:54:48,FALSE,math
3044110,04.04.2021 16:55:45,TRUE,math
3044110,04.04.2021 16:56:42,TRUE,math
3044110,04.04.2021 16:57:39,TRUE,math
3044110,04.04.2021 16:58:36,FALSE,math
3044110,04.04.2021 16:59:33,TRUE,math
3044110,04.04.2021 17:00:30,TRUE,math
3044110,04.04.2021 17:01:27,TRUE,math
3044110,04.04.2021 17:02:24,FALSE,math
3044110,04.04.2021 17:03:21,TRUE,math
3044110,04.04.2021 17:04:18,TRUE,math
3044110,04.04.2021 17:05:15,TRUE,math
3044110,04.04.2021 17:06:12,FALSE,math
3044110,04.04.2021 17:07:09,TRUE,math
3044110,04.04.2021 17:08:06,TRUE,math
3044110,04.04.2021 17:09:03,TRUE,math
3044110,04.04.2021 17:10:00,FALSE,math
3044110,04.04.2021 17:10:57,TRUE,math
3044110,04.04.2021 17:11:54,TRUE,math
3044110,04.04.2021 17:12:51,TRUE,math
3044110,04.04.2021 17:13:48,FALSE,math
3044110,04.04.2021 17:14:45,TRUE,math
3044110,04.04.2021 17:15:42,TRUE,math
3044110,04.04.2021 17:16:39,TRUE,math
3044110,04.04.2021 17:17:36,FALSE,math
3044110,04.04.2021 17:18:33,TRUE,math
3044110,04.04.2021 17:19:30,TRUE,math
3044110,04.04.2021 17:20:27,TRUE,math
3044110,04.04.2021 17:21:24,FALSE,math
3044110,04.04.2021 17:22:21,TRUE,math
3044110,04.04.2021 17:23:18,TRUE,math
3044110,04.04.2021 17:24:15,TRUE,math
3044110,04.04.2021 17:25:12,FALSE,math
3044110,04.04.2021 17:26:09,TRUE,math
3044110,04.04.2021 17:27:06,TRUE,math
3044110,04.04.2021 17:28:03,TRUE,math
3044110,04.04.2021 17:29:00,FALSE,math
3044110,04.04.2021 17:29:57,TRUE,math
3044110,04.04.2021 17:30:54,TRUE,math
3044110,04.04.2021 17:31:51,TRUE,math
3044110,04.04.2021 17:32:48,FALSE,math
3044110,04.04.2021 17:33:45,TRUE,math
3044110,04.04.2021 17:34:42,TRUE,math
3044110,04.04.2021 17:35:39,TRUE,math
3044110,04.04.2021 17:36:36,FALSE,math
3044110,04.04.2021 17:37:33,TRUE,math
3044110,04.04.2021 17:38:30,TRUE,math
3044110,04.04.2021 17:39:27,TRUE,math
3044110,04.04.2021 17:40:24,FALSE,math
3044110,04.04.2021 17:41:21,TRUE,math
3044110,04.04.2021 17:42:18,TRUE,math
3044110,04.04.2021 17:43:15,TRUE,math
3044110,04.04.2021 17:44:12,FALSE,math
3044110,04.04.2021 17:45:09,TRUE,math
3044110,04.04.2021 17:46:06,TRUE,math
3044110,04.04.2021 17:47:03,TRUE,math
3044110,04.04.2021 17:48:00,FALSE,math
3044110,04.04.2021 17:48:57,TRUE,math
3044110,04.04.2021 17:49:54,TRUE,math
3044110,04.04.2021 17:50:51,TRUE,math
3044110,04.04.2021 17:51:48,FALSE,math
3044110,04.04.2021 17:52:45,TRUE,math
3044110,04.04.2021 17:53:42,TRUE,math
3044110,04.04.2021 17:54:39,TRUE,math
3044110,04.04.2021 17:55:36,FALSE,math
3044110,04.04.2021 17:56:33,TRUE,math
3044110,04.04.2021 17:57:30,TRUE,math
3044110,04.04.2021 17:58:27,TRUE,math
3044110,04.04.2021 17:59:24,FALSE,math
3044110,04.04.2021 18:00:21,TRUE,math
3044110,04.04.2021 18:01:18,TRUE,math
3044110,04.04.2021 18:02:15,TRUE,math
3044110,04.04.2021 18:03:12,FALSE,math
3044110,04.04.2021 18:04:09,TRUE,math
3044110,04.04.2021 18:05:06,TRUE,math
1445670,04.04.2021 18:06:03,TRUE,math
2489006,04.04.2021 18:07:00,FALSE,math
4737861,04.04.2021 18:07:57,TRUE,math
1340315,04.04.2021 18:08:54,TRUE,math
1397678,04.04.2021 18:09:51,TRUE,math
2900712,04.04.2021 18:10:48,FALSE,math
3251337,04.04.2021 18:11:45,TRUE,math
3014101,04.04.2021 18:12:42,TRUE,math
3593568,04.04.2021 18:13:39,TRUE,math
989483,04.04.2021 18:14:36,FALSE,math
781413,04.04.2021 18:15:33,TRUE,math
817513,04.04.2021 18:16:30,TRUE,math
1397756,04.04.2021 18:17:27,TRUE,math
5492604,04.04.2021 18:18:24,FALSE,math
917291,04.04.2021 18:19:21,TRUE,math
1091464,04.04.2021 18:20:18,TRUE,math
560774,04.04.2021 18:21:15,TRUE,math
4239746,04.04.2021 18:22:12,FALSE,math
1325838,04.04.2021 18:23:09,TRUE,math
475440,04.04.2021 18:24:06,TRUE,math
1543217,04.04.2021 18:25:03,TRUE,math
4905920,04.04.2021 18:26:00,FALSE,math
4500573,04.04.2021 18:26:57,TRUE,math
1395125,04.04.2021 18:27:54,TRUE,math
1432631,04.04.2021 18:28:51,TRUE,math
5591057,04.04.2021 18:29:48,FALSE,math
1036379,04.04.2021 18:30:45,TRUE,math
864610,04.04.2021 18:31:42,TRUE,math
1152371,04.04.2021 18:32:39,TRUE,math
5117859,04.04.2021 18:33:36,FALSE,math
3335339,04.04.2021 18:34:33,TRUE,math
921751,04.04.2021 18:35:30,TRUE,math
1368962,04.04.2021 18:36:27,TRUE,math
4093055,04.04.2021 18:37:24,FALSE,math
3276884,04.04.2021 18:38:21,TRUE,math
2140282,04.04.2021 18:39:18,TRUE,math
3409816,04.04.2021 18:40:15,TRUE,math
5552829,04.04.2021 18:41:12,FALSE,math
1395347,04.04.2021 18:42:09,TRUE,math
1980077,04.04.2021 18:43:06,TRUE,math
1256532,04.04.2021 18:44:03,TRUE,math
4088266,04.04.2021 18:45:00,FALSE,math
2439198,04.04.2021 18:45:57,TRUE,math
1252484,04.04.2021 18:46:54,TRUE,math
1408270,04.04.2021 18:47:51,TRUE,math
1659434,04.04.2021 18:48:48,FALSE,math
1072519,04.04.2021 18:49:45,TRUE,math
1771875,04.04.2021 18:50:42,TRUE,math
5308498,04.04.2021 18:51:39,TRUE,math
1554357,04.04.2021 18:52:36,FALSE,math
682009,04.04.2021 18:53:33,TRUE,math
1357265,04.04.2021 18:54:30,TRUE,math
728258,04.04.2021 18:55:27,TRUE,math
5243676,04.04.2021 18:56:24,FALSE,math
1047639,04.04.2021 18:57:21,TRUE,math
487289,04.04.2021 18:58:18,TRUE,math
3286705,04.04.2021 18:59:15,TRUE,math
1334218,04.04.2021 19:00:12,FALSE,math
1036065,04.04.2021 19:01:09,TRUE,math
2251649,04.04.2021 19:02:06,TRUE,math
2972164,04.04.2021 19:03:03,TRUE,math
4625732,04.04.2021 19:04:00,FALSE,math
5255378,04.04.2021 19:04:57,TRUE,math
1378426,04.04.2021 19:05:54,TRUE,math
4360253,04.04.2021 19:06:51,TRUE,math
1632027,04.04.2021 19:07:48,FALSE,math
3916358,04.04.2021 19:08:45,TRUE,math
424420,04.04.2021 19:09:42,TRUE,math
713483,04.04.2021 19:10:39,TRUE,math
1919950,04.04.2021 19:11:36,FALSE,math
1901912,04.04.2021 19:12:33,TRUE,math
1905242,04.04.2021 19:13:30,TRUE,math
196094,04.04.2021 19:14:27,TRUE,math
4529949,04.04.2021 19:15:24,FALSE,math
5466584,04.04.2021 19:16:21,TRUE,math
839841,04.04.2021 19:17:18,TRUE,math
4087674,04.04.2021 19:18:15,TRUE,math
4165475,04.04.2021 19:19:12,FALSE,math
200310,04.04.2021 19:20:09,TRUE,math
1919160,04.04.2021 19:21:06,TRUE,math
1300333,04.04.2021 19:22:03,TRUE,math
2009966,04.04.2021 19:23:00,FALSE,math
3152665,04.04.2021 19:23:57,TRUE,math
1254208,04.04.2021 19:24:54,TRUE,math
1683657,04.04.2021 19:25:51,TRUE,math
4550363,04.04.2021 19:26:48,FALSE,math
3943100,04.04.2021 19:27:45,TRUE,math
3937112,04.04.2021 19:28:42,TRUE,math
722010,04.04.2021 19:29:39,TRUE,math
1666439,04.04.2021 19:30:36,FALSE,math
1005023,04.04.2021 19:31:33,TRUE,math
3237270,04.04.2021 19:32:30,TRUE,math
626269,04.04.2021 19:33:27,TRUE,math
3505682,04.04.2021 19:34:24,FALSE,math
2734720,04.04.2021 19:35:21,TRUE,math
622465,04.04.2021 19:36:18,TRUE,math
2872024,04.04.2021 19:37:15,TRUE,math
1457191,04.04.2021 19:38:12,FALSE,math
1913251,04.04.2021 19:39:09,TRUE,math
1037236,04.04.2021 19:40:06,TRUE,math
5317859,04.04.2021 19:41:03,TRUE,math
3170652,04.04.2021 19:42:00,FALSE,math
1127397,04.04.2021 19:42:57,TRUE,math
1060164,04.04.2021 19:43:54,TRUE,math
752883,04.04.2021 19:44:51,TRUE,math
1140828,04.04.2021 19:45:48,FALSE,math
3640303,04.04.2021 19:46:45,TRUE,math
1821599,04.04.2021 19:47:42,TRUE,math
4030208,04.04.2021 19:48:39,TRUE,math
623494,04.04.2021 19:49:36,FALSE,math
3448190,04.04.2021 19:50:33,TRUE,math
1489324,04.04.2021 19:51:30,TRUE,math
3509177,04.04.2021 19:52:27,TRUE,math
579592,04.04.2021 19:53:24,FALSE,math
4278004,04.04.2021 19:54:21,TRUE,math
2686297,04.04.2021 19:55:18,TRUE,math
4869877,04.04.2021 19:56:15,TRUE,math
2426419,04.04.2021 19:57:12,FALSE,math
3028203,04.04.2021 19:58:09,TRUE,math
2557593,04.04.2021 19:59:06,TRUE,math
2209292,04.04.2021 20:00:03,TRUE,math
3328109,04.04.2021 20:01:00,FALSE,math
4113535,04.04.2021 20:01:57,TRUE,math
1897412,04.04.2021 20:02:54,TRUE,math
419313,04.04.2021 20:03:51,TRUE,math
4213444,04.04.2021 20:04:48,FALSE,math
5228435,04.04.2021 20:05:45,TRUE,math
299247,04.04.2021 20:06:42,TRUE,math
3455381,04.04.2021 20:07:39,TRUE,math
1147732,04.04.2021 20:08:36,FALSE,math
3148679,04.04.2021 20:09:33,TRUE,math
766481,04.04.2021 20:10:30,TRUE,math
1458554,04.04.2021 20:11:27,TRUE,math
945075,04.04.2021 20:12:24,FALSE,math
2923755,04.04.2021 20:13:21,TRUE,math
384454,04.04.2021 20:14:18,TRUE,math
4422179,04.04.2021 20:15:15,TRUE,math
440800,04.04.2021 20:16:12,FALSE,math
1706379,04.04.2021 20:17:09,TRUE,math
1432288,04.04.2021 20:18:06,TRUE,math
2826302,04.04.2021 20:19:03,TRUE,math
3183254,04.04.2021 20:20:00,FALSE,math
1863578,04.04.2021 20:20:57,TRUE,math
2767371,04.04.2021 20:21:54,TRUE,math
3927585,04.04.2021 20:22:51,TRUE,math
672892,04.04.2021 20:23:48,FALSE,math
792695,04.04.2021 20:24:45,TRUE,math
4848730,04.04.2021 20:25:42,TRUE,math
1788046,04.04.2021 20:26:39,TRUE,math
1839373,04.04.2021 20:27:36,FALSE,math
3194656,04.04.2021 20:28:33,TRUE,math
4989078,04.04.2021 20:29:30,TRUE,math
431483,04.04.2021 20:30:27,TRUE,math
3944405,04.04.2021 20:31:24,FALSE,math
3171816,04.04.2021 20:32:21,TRUE,math
4289363,04.04.2021 20:33:18,TRUE,math
4573419,04.04.2021 20:34:15,TRUE,math
4179183,04.04.2021 20:35:12,FALSE,math
1202332,04.04.2021 20:36:09,TRUE,math
266595,04.04.2021 20:37:06,TRUE,math
3397128,04.04.2021 20:38:03,TRUE,math
1289153,04.04.2021 20:39:00,FALSE,math
4368651,04.04.2021 20:39:57,TRUE,math
4478103,04.04.2021 20:40:54,TRUE,math
1319224,04.04.2021 20:41:51,TRUE,math
2960784,04.04.2021 20:42:48,FALSE,math
597095,04.04.2021 20:43:45,TRUE,math
1470043,04.04.2021 20:44:42,TRUE,math
2056019,04.04.2021 20:45:39,TRUE,math
356616,04.04.2021 20:46:36,FALSE,math
1450297,04.04.2021 20:47:33,TRUE,math
1771929,04.04.2021 20:48:30,TRUE,math
1119408,04.04.2021 20:49:27,TRUE,math
314839,04.04.2021 20:50:24,FALSE,math
1551921,04.04.2021 20:51:21,TRUE,math
372516,04.04.2021 20:52:18,TRUE,math
1376268,04.04.2021 20:53:15,TRUE,math
3124996,04.04.2021 20:54:12,FALSE,math
1227931,04.04.2021 20:55:09,TRUE,math
4256296,04.04.2021 20:56:06,TRUE,math
4003974,04.04.2021 20:57:03,TRUE,math
1101581,04.04.2021 20:58:00,FALSE,math
5482178,04.04.2021 20:58:57,TRUE,math
2235123,04.04.2021 20:59:54,TRUE,math
1019619,04.04.2021 21:00:51,TRUE,math
1139662,04.04.2021 21:01:48,FALSE,math
1511510,04.04.2021 21:02:45,TRUE,math
4827910,04.04.2021 21:03:42,TRUE,math
1116055,04.04.2021 21:04:39,TRUE,math
5263381,04.04.2021 21:05:36,FALSE,math
4976038,04.04.2021 21:06:33,TRUE,math
1729326,04.04.2021 21:07:30,TRUE,math
